name,brewer_id,abv,style_id
Peoples Pint IPA,2,0.0,1
Peoples Pint May Day,2,6.4,1
Peoples Pint Poets Seat Pale Ale,2,5.0,38
Peoples Pint People’s Pilsner,2,5.5,39
Phoenix Ale Camelback IPA,13141,6.1,1
Phoenix Ale Imperial Porter,13141,7.0,34
Phoenix Ale Watermelon Ale,13141,4.8,36
Phoenix Ale Fretzy’s Ale,13141,5.0,27
Good People Recover Bama,9621,0.0,1
Good People Snake Handler,9621,9.3,11
Good People County Line Barrel Aged Coffee Oatmeal Stout,9621,6.4,4
Good People IPA,9621,6.0,1
Good People Spiced Pale Ale,9621,0.0,17
Good People El Gordo Imperial Stout,9621,13.9,18
Good People Stepchild Belgian India Red Ale,9621,7.8,6
Good People Mumbai Rye IPA,9621,6.5,1
Good People Snake Handler with Grapefruit and Tangerines,9621,9.3,11
Good People Hitchhiker American IPA,9621,7.4,1
Good People Coffee Oatmeal Stout,9621,6.0,4
Good People Pale Ale,9621,5.6,27
Good People Hawg Wash Belgian Pale Ale,9621,4.75,6
Good People American Brown Ale,9621,5.8,5
Good People Dark Saison,9621,7.15,25
Good People County Line Brussels Stout,9621,6.6,22
Good People Dirt Dauber Roggenbier,9621,4.7,68
Good People Chili Cook-off Special Ale,9621,0.0,17
Good People Fatso Imperial Stout,9621,8.5,18
Good People Strongman Belgian Strong Dark Ale,9621,10.3,19
Good People Brett IPA,9621,8.0,1
Treuener Bock,8899,6.8,49
Treuener Pilsner,8899,4.9,57
Vogtland Bräu Spezial,8899,5.0,56
Vogtland Bräu Schwarzbier,8899,4.8,65
Echt Vogtländisches Hutzenbräu,8899,5.0,68
Abita Jockamo IPA,1,6.5,1
Abita Select Black IPA,1,7.0,50
Abita Pecan Harvest Ale,1,5.0,37
Abita Select Nut Brown Ale,1,0.0,5
Abita Select Triple Haze,1,8.0,36
Abita Fleur-de-Lis Restoration Ale,1,5.0,20
Corkys Ale Memphis Brew,1,0.0,37
Abita Select Weizenbock,1,8.0,58
Abita Golden Lager,1,5.25,33
Abita Select Imperial Stout,1,8.5,18
Abita Bock,1,6.4,14
Abita Select Vanilla Porter,1,6.4,15
Abita Select Pale Ale,1,0.0,38
Abita Select Kolsch,1,4.8,3
Abita Select Belgian White,1,0.0,8
Abita Louisiana Red Ale,1,5.0,37
Abita Turbodog,1,6.13,5
Abita Select Pecan Brown Ale,1,0.0,5
Abita Select Hefe Weizen,1,0.0,40
Abita Dunkelweizen,1,0.0,54
Abita Select Barleywine,1,9.6,45
Abita Purple Haze,1,4.75,36
Abita Select Double IPA,1,9.0,11
Abita Select Louisiana Oyster Stout,1,0.0,22
Abita Munich Helles,1,0.0,56
Abita Fall Fest,1,6.13,31
Abita Select Double Rye Pale Ale,1,0.0,68
Abita English Bitter,1,0.0,16
Abita Select Bohemian Pilsner,1,0.0,2
Abita Select Honey Rye Ale,1,7.0,17
Abita SOS &#40;Save Our Shore&#41;,1,7.0,51
Abita Select IPA,1,0.0,1
Abita Select Amber Ale,1,0.0,37
Abita Select Oatmeal Stout,1,6.0,4
Abita Select Kristall Weizen,1,0.0,78
Abita Blueberry Blues,1,5.0,36
Abita Bourbon Barrel Aged Cask Turbodog,1,6.13,5
Abita Doppelbock,1,8.0,46
Abita Select Imperial Kolsch,1,8.0,48
Abita Farmhouse Ale,1,0.0,25
Abita Select Saison,1,0.0,25
Abita Amber Lager,1,5.0,44
Abita Select Imperial Pilsner,1,0.0,39
Abita Select Four Grain Ale,1,0.0,27
Abita Imperial Stout,1,6.0,22
Abita Wheat,1,4.75,33
Abita Satsuma Harvest Wit,1,5.1,8
Abita Honey Rye,1,7.0,68
Abita Select Extra Extra Strong Bitter &#40;ESB2&#41;,1,0.0,16
Abita Andygator,1,8.0,14
Abita 20th Anniversary Pilsner,1,5.0,39
Abita Select Alt,1,0.0,28
Abita Strawberry Harvest Lager,1,4.2,36
Abita Golden Ale,1,0.0,20
Abita Irish Ale,1,0.0,52
Abita 25th Anniversary Vanilla Double Dog,1,7.0,48
Abita Light,1,4.0,10
Abita Abbey Ale,1,8.0,24
Abita American Wheat,1,0.0,29
Abita Christmas Ale,1,6.13,37
Adlerbräu End Schwarzbier,1225,0.0,65
Hetzel Voll Bier,1225,4.9,59
Hetzel Frauendorfer Premium Landbier,1225,4.7,59
Hetzel Frauendorfer Pils,1225,5.3,39
Why Not On the Ball,6853,4.5,16
Why Not Wallys Revenge,6853,4.0,16
Why Not Norfolk Honey Ale,6853,5.0,20
Why Not Roundhead Porter,6853,4.5,15
Why Not Chocolate Nutter,6853,5.5,22
Why Not Cavalier Red,6853,4.7,41
Mount Rushmore Georges Summer Ale,3831,0.0,20
Mount Rushmore Dirty Politics Double Black,3831,0.0,22
Mount Rushmore Lincoln Logger,3831,0.0,76
Mount Rushmore Roughrider Red,3831,0.0,76
Mount Rushmore Washington Wheat,3831,0.0,29
Böhringer Edelmärzen,11576,6.0,31
Böhringer Pils,11576,4.8,57
Wissey Valley Christmas Spice,3989,4.2,20
Wissey Valley Cherry Porter,3989,4.7,15
Wissey Valley Capn Grumpys Porthole,3989,4.6,16
Wissey Valley Old Grumpys Bitter,3989,4.5,16
Wissey Valley Ported Fruity Ale,3989,4.7,16
Wissey Valley Capn Grumpys Best Bitter,3989,3.9,16
Wissey Valley Bottoms Up,3989,5.0,41
Wissey Valley Raspberry Blowers Ale,3989,4.7,20
Wissey Valley Cherry Stout,3989,6.3,22
Wissey Valley Maid of Ale,3989,5.1,20
Wissey Valley Strawberry Blonde,3989,5.0,36
Wissey Valley Khaki Sergeant,3989,6.7,22
Craftsman Traditional Ale,3989,4.2,16
Wissey Valley Wissey Gallop,3989,4.3,16
Wissey Valley Rocket Fuel,3989,5.0,15
Wissey Valley Lucious Lisa,3989,4.2,10
Wissey Valley Forever Amber,3989,3.9,16
Wissey Valley Soham Ale,3989,4.5,16
Wissey Valley Santas Little Helper,3989,4.3,16
Wissey Valley Eelcatcher,3989,4.8,41
Wissey Valley Winter Spice,3989,3.8,16
Wissey Valley Cherry Pickers,3989,6.0,36
Wissey Valley Fruity Blonde,3989,4.7,20
Wissey Valley Hopaholic 08,3989,4.0,16
Wissey Valley Rubens Dark Ale,3989,3.8,9
Wissey Valley Rampant Horse,3989,4.2,16
Wissey Valley Old Grumpys Porter,3989,4.8,15
Captain Grumpy Busted Flush,3989,4.5,16
Wissey Valley Capn Grumpys Wild Widow Mild,3989,3.6,9
Wissey Valley Valley Bitter,3989,3.9,16
Wissey Valley Titash Ale,3989,5.0,41
Wissey Valley Missy Wissey Blackberry Ale,3989,3.7,36
Wissey Valley Liquorice Stout,3989,6.7,22
Wissey Valley Peachy Ale,3989,4.5,16
Wissey Valley Wassale,3989,5.0,70
Wissey Valley A Wissey Wassdale,3989,4.4,16
Wissey Valley Stoked Up,3989,4.7,41
Wissey Valley Plain Blonde,3989,5.0,20
Wissey Valley Snowdrift,3989,4.2,16
Wissey Valley W.V.B.,3989,3.6,41
Wissey Valley Wissey Dawn,3989,4.3,20
Wissey Valley Stocking Filler,3989,3.8,16
Wissey Valley Old Grumpys Dark Mild,3989,3.5,9
Wissey Valley Blackberry Blonde,3989,4.7,20
Wissey Valley Wild Widow Mild,3989,3.6,9
Wissey Valley Wissey Mild,3989,3.8,9
Wissey Valley Auld Spicy,3989,5.5,17
Wissey Valley Golden Rivet,3989,5.2,20
Iron Springs Shining Star Pale Ale,5892,5.0,27
Iron Springs Anne Marie’s Amber,5892,5.25,37
Iron Springs Rye The Funk Not?,5892,0.0,12
Iron Springs Chazz Cat Rye,5892,5.0,68
Iron Springs Bonnie Prince Charles,5892,0.0,21
Iron Springs The Malice Bourbon Barrel Aged,5892,10.0,45
Iron Springs JC Flyer IPA,5892,7.7,1
Iron Springs The Malice,5892,10.0,45
Iron Springs Oktoberfest,5892,6.3,31
Iron Springs The Thriller,5892,5.8,27
Iron Springs Quincentennial &#40;500&#41; Batch Trippel,5892,9.7,7
Iron Springs The Crippla,5892,7.5,48
Iron Springs Sless Stimulating Stout,5892,6.0,4
Iron Springs Chazz Cat Rye Chardonnay Bbl,5892,6.5,68
Iron Springs Kaz’s First Pitch Lager,5892,5.2,43
2011 Symposium Oyster Stout,5892,6.5,22
Iron Springs Edwins Oaked Winterscotch,5892,8.0,23
Iron Springs Sleeping Lady Scotch Ale,5892,8.6,21
Iron Springs Fairfax Coffee Porter,5892,5.5,15
Iron Springs Edwin’s Winterscotch &#40;Bourbon Oak Aged&#41;,5892,0.0,23
Iron Springs Honey Bunny Blonde,5892,5.8,20
Iron Springs The Menace,5892,11.0,45
Iron Springs Alsatian Pale Ale,5892,5.7,27
Iron Springs Nut Brown Ale,5892,0.0,5
Iron Springs Funky Brandy Barrel Winter Scotch,5892,8.0,12
Iron Springs Summit IPA,5892,7.1,1
Iron Springs Bear’s DeadicAle,5892,9.0,45
Iron Springs Barstow Lundy Barleywine #1  &#40;Bourbon&#41;,5892,11.0,45
Iron Springs Casey Jones Imperial IPA,5892,9.3,11
Iron Springs Edwin’s Winter Scotch Ale,5892,8.6,23
Iron Springs Alawicious Whit,5892,5.5,8
Iron Springs Helles Angels Lager,5892,4.7,56
Iron Springs Altmans Alt,5892,4.5,28
Thomas Creek Class Five IPA,885,5.5,1
Iron Springs Late Seasonal Draught,5892,5.7,41
Iron Springs Epiphany Ale,5892,5.9,37
Iron Springs Bothin Porter,5892,0.0,15
Iron Springs The Dark Path Dark Lager,5892,5.5,65
Iron Springs Black Magic Rye,5892,6.8,50
Iron Springs The Malice Funked,5892,0.0,12
Iron Springs Coco Brown,5892,6.5,5
Iron Springs Falconers Flight Porter,5892,6.5,15
Iron Springs High Mountain Wit,5892,5.3,8
Iron Springs Bike Lane Brown,5892,5.0,5
Iron Springs White’s Hill Wheat,5892,0.0,29
Iron Springs Kent Lake Kolsch,5892,4.0,3
Iron Springs Fairfax Coffee Stout,5892,0.0,22
Iron Springs Macleans Scotch Ale,5892,6.5,23
Iron Springs Czechered Past Pilsner,5892,0.0,2
River City Brewing Schwarze Weizen,1497,0.0,65
River City Brewing Hefeweizen,1497,4.25,29
River City Brewing Pile Driver Pale,1497,6.5,27
River City Brewing IPA,1497,6.3,1
River City Brewing English Style Summer Ale,1497,4.5,42
River City Brewing Woody Porter,1497,0.0,15
River City Brewing Hop Harvest Ale,1497,0.0,27
River City Brewing Nut Brown Ale,1497,0.0,5
River City Brewing Spiced Winter Brown,1497,6.8,17
River City Brewing Pale Ale &#40;CA&#41;,1497,5.0,38
River City Brewing Black River &#40;N2&#41; Stout,1497,4.2,71
River City Brewing Belgian Triple,1497,8.6,7
River City Brewing K Street Kolsch,1497,4.25,3
River City Brewing Consternation,1497,0.0,12
River City Brewing Vienna,1497,5.5,44
River City Brewing Scotch Ale,1497,0.0,23
River City Brewing Doppelbock,1497,7.8,46
River City Brewing Belgian White &#40;CA&#41;,1497,4.0,8
River City Brewing Belgian Abbey,1497,5.75,24
River City Brewing Uber Dunkelweizen,1497,8.6,54
River City Brewing Best Bitter,1497,4.5,16
River City Brewing Pile Driver Porter,1497,6.5,15
River City Brewing Tappin’ O the Irish Red,1497,6.3,37
River City Brewing Double Oatmeal Stout,1497,8.0,18
River City Brewing Springbock,1497,6.75,49
River City Brewing Brians Bitter,1497,0.0,9
River City Brewing Robust Porter,1497,6.8,15
River City Brewing Woodenhead Ale,1497,7.2,37
River City Brewing Double Woodenhead,1497,8.2,48
River City Brewing Irish Red Rye Ale,1497,0.0,68
River City Brewing Bergamot IPA,1497,6.0,1
River City Brewing Cap City Pale Ale,1497,4.65,27
River City Brewing Dunkel Weizen,1497,0.0,54
River City Brewing Oktoberfest &#40;CA&#41;,1497,6.75,31
River City Brewing Coffee Porter,1497,0.0,15
River City Brewing Brown Ale,1497,5.5,5
Colonia Esperanza Brown,6261,0.0,5
Colonia Esperanza Roja,6261,0.0,37
Blicks Corkscrew Porter,1254,0.0,15
Blicks McTwist Scottish Ale,1254,0.0,21
Blicks Blind Side Pale Ale,1254,0.0,27
Blicks 540 Hefeweizen,1254,0.0,40
Blicks Boardslide IPA,1254,0.0,1
Blicks Misty Flips Red Ale,1254,0.0,37
Dieter Handke Honigwein Halbtrocken,12958,14.0,63
Dieter Handke Honigwein Lieblich,12958,12.0,63
Porterhouse Celebration Stout &#40;2010&#41;,2098,7.0,18
Porterhouse Hop Head,2098,4.8,27
Porterhouse Alt,2098,4.6,28
Porterhouse Red Ale,2098,4.4,52
Porterhouse Down ’n’ Outz,2098,5.0,39
Porterhouse TSB,2098,3.7,16
Porterhouse Original Munchner Dunkel,2098,5.6,26
Porterhouse Plain Porter,2098,5.0,71
Porterhouse Bock,2098,0.0,49
Porterhouse Celebration Stout &#40;2006&#41;,2098,10.0,18
Porterhouse Kolsch,2098,4.4,3
Porterhouse Vienna Dark Lager,2098,5.0,44
Porterhouse Wrasslers XXXX Stout,2098,5.0,71
Porterhouse Temple Brau,2098,4.3,33
Porterhouse Chiller,2098,4.2,33
Porterhouse Haus Weiss,2098,4.3,40
Porterhouse Konrad,2098,6.0,26
Porterhouse Oyster Stout,2098,4.8,22
Porterhouse Chocolate Truffle Stout,2098,5.0,4
Porterhouse Hersbrucker,2098,5.0,57
Porterhouse Brainblásta,2098,7.0,70
Mays Finest Herefordshire Medium Cider,10833,5.5,55
Mays Special Reserve,10833,7.0,55
Community Tap Trifecta IPA,12644,6.9,1
Sudhang-Bräu Märzen,5246,5.5,31
Sudhang-Bräu Mariahilfberg Dunkel,5246,5.1,26
Aotearoa Mata Horopito Wheat Beer,7768,5.0,17
Aotearoa Mata Artesian,7768,5.0,3
Aotearoa Mata Blondie,7768,5.0,8
Aotearoa Mata Feijoa,7768,4.5,36
Aotearoa Mata Manuka,7768,5.0,20
Aotearoa Mata Black-Bru,7768,5.0,22
Aotearoa Mata Taniwha,7768,7.0,35
Aotearoa Mata Brown-Boy,7768,5.0,37
Anglo Dutch Dusk till Dawn,2810,4.0,20
Partners &#40;Anglo Dutch&#41; The Devil’s Knell,2810,4.8,41
Partners &#40;Anglo Dutch&#41; Aspistus,2810,4.0,20
Anglo Dutch Pacific Gem,2810,3.8,20
Anglo Dutch God’s Own Ale,2810,4.2,20
Partners &#40;Anglo Dutch&#41; Kletswater,2810,4.0,16
Anglo Dutch Jasper’s Pale Ale,2810,4.4,20
Anglo Dutch Spring Ale,2810,3.9,20
Anglo Dutch At t’ Ghoul & Ghost &#40;Bottle&#41;,2810,5.2,41
Anglo Dutch Yorkshire Relish,2810,4.7,16
Anglo Dutch Imperial Pale Ale,2810,5.0,41
Anglo Dutch Autumn Ale,2810,0.0,16
Anglo Dutch Aunt Agatha,2810,4.2,20
Anglo Dutch Midsummer Ale,2810,4.0,20
Anglo Dutch Crown Imperial,2810,4.6,41
Anglo Dutch Sarah Barnes’ Stark Raven Wild,2810,6.0,72
Anglo Dutch Aye Thats Stout,2810,4.0,22
Anglo Dutch Giddy Kipper,2810,3.8,16
Anglo Dutch Two Man,2810,4.4,16
Anglo Dutch Heaven Scent,2810,4.7,20
Anglo Dutch Ghost On The Rim,2810,4.5,16
Anglo Dutch Mild Rabarber,2810,4.0,9
Partners &#40;Anglo Dutch&#41; Tabatha the Knackered,2810,6.0,7
Anglo Dutch Grand Job,2810,3.9,16
Partners &#40;Anglo Dutch&#41; Spike’s On T’Way,2810,4.2,20
Anglo Dutch Auntie Glad’s Ghoul,2810,5.2,20
Anglo Dutch Jasper’s Ale,2810,4.4,16
Anglo Dutch At t’Ghoul & Ghost &#40;Cask&#41;,2810,5.2,41
Anglo Dutch Crunch Tout,2810,4.0,16
Anglo Dutch Magnum,2810,3.7,16
Anglo Dutch Old Staff,2810,4.2,16
Partners &#40;Anglo Dutch&#41; Shoddy Porter,2810,4.5,15
Anglo Dutch Best Bitter,2810,3.8,16
Anglo Dutch Special,2810,4.3,16
Anglo Dutch By Thor,2810,3.9,16
Anglo Dutch Artillery Ale,2810,4.6,16
Anglo Dutch When You’re in a Hole Stop Digging,2810,5.0,41
Anglo Dutch Mitch’s Brew,2810,4.1,16
Anglo Dutch Joys Of Spring,2810,3.9,20
Anglo Dutch Sweet Jane,2810,4.0,20
Anglo Dutch Tabaatje,2810,5.0,20
Mill City Boarding House Pale Ale,289,5.0,27
Concord Rapscallion White Ale,289,4.6,8
Concord North Woods Ale,289,6.0,70
Concord Harvard Special Reserve Lager,289,5.0,26
Concord Extra-Pale Honey Ale,289,4.5,38
Concord Pale Ale,289,5.0,27
Concord Rapscallion Bier Noel,289,0.0,17
Concord Special Reserve ESB,289,4.8,41
Concord Junction Porter,289,5.5,15
Mill City Harvard Lager,289,5.0,10
Concord IPA,289,6.0,1
Mill City Oatmeal Stout,289,5.0,22
Sherwood Forest Maple Porter,289,5.0,15
Concord Grape Ale,289,4.5,36
Concord Rapscallion Creation,289,9.5,48
Magnotta Iced Apple,10324,9.5,69
Aldi Church’s Alcoholic Ginger Beer,12454,4.0,17
Aldi  I.P.A.,12454,5.0,41
Finchley’s Ales Golden Pale Ale,12454,4.2,16
Aldi Treble XB English Bitter,12454,4.7,41
Staroslav Export Czech Pilsner,12454,4.0,2
Finchley’s Ales India Pale Ale,12454,4.5,16
Holy Mackerel Special Golden Ale,885,8.5,19
Thomas Creek Oktoberfest,885,4.5,31
Kind Beers Belgian Red Ale,885,6.0,6
O’Dempsey’s Your Black Heart,885,8.0,18
Monk in the Trunk Organic Amber Ale,885,5.5,37
Thomas Creek Belgian IPA,885,0.0,6
Thomas Creek Dockside Pilsner,885,4.5,39
Kind Beers Pale Ale,885,7.3,27
Thomas Creek Stillwater Vanilla Cream Ale,885,4.5,42
Pig Swig Pig Pen Pilsner,885,4.5,39
Wild Heaven Ode To Mercy Special Winter Ale,885,8.2,5
Thomas Creek Appalachian Amber Ale,885,5.5,37
Wild Heaven Invocation,885,8.5,6
Thomas Creek Dirty Monk Belgian Porter,885,6.5,6
Charleston Lagerhead Lager,885,5.11,56
Thomas Creek Banana Split Stout,885,0.0,4
Mobius,885,0.0,17
Sapphire Mountain Whisper Lake Pilsner,885,4.5,39
Pig Swig Pig Tail Ale,885,5.5,37
Thomas Creek Oak Aged Pumphouse Porter,885,0.0,15
Pig Swig Sevin Swines ’a Swigging Ale,885,6.3,17
Thomas Creek Dopple-Cocoa-Bock,885,8.0,46
Kind Beers Imperial Pale Ale,885,10.0,11
Thomas Creek T-Bone’s Love Potion,885,0.0,36
Thomas Creek River Falls Red Ale,885,5.63,52
Kind Beers Coffee Oatmeal Stout,885,8.0,18
Monday Night Eye Patch Ale &#40;IPA&#41;,885,6.2,1
Orange Blossom Pilsner Squared &#40;OBP 2&#41;,885,11.0,51
Woodstock Pilsner,885,5.4,39
Thomas Creek Imperial Oak,885,9.0,11
Thomas Creek Jingle Bell Bock,885,5.7,46
Thomas Creek Multi Grain,885,4.4,68
Velichovsky Forman,9402,3.7,2
Hopfenstark Saison Station 10 Bière Sure,8201,5.0,25
Flibre Givr Ice Cider,5240,11.0,69
Eldridge Pope Thomas Hardys Ale,5635,11.7,45
Red Brick Winter Brew,14,8.2,19
Lagunitas Censored Kronik,1167,6.75,37
Iron Springs Barstow Lundy Barleywine #2,5892,11.0,45
